Id,Weekly_Sales
9_79_2013-03-01,13015.14
9_79_2013-03-08,12248.96
9_79_2013-03-15,12049.4
9_79_2013-03-22,12707.64
9_79_2013-03-29,12311.57
9_79_2013-04-05,10850.75
9_79_2013-04-12,13015.14
9_79_2013-04-19,12081.635
9_79_2013-04-26,12707.64
9_79_2013-05-03,12678.39625
9_79_2013-05-10,13596.88
9_79_2013-05-17,12053.67
9_79_2013-05-24,13596.88
9_79_2013-05-31,13596.88
9_79_2013-06-07,12248.96
9_79_2013-06-14,12834.36
9_79_2013-06-21,12834.36
9_79_2013-06-28,12834.36
9_79_2013-07-05,10523.83
9_79_2013-07-12,10850.75
9_79_2013-07-19,12834.36
9_79_2013-07-26,12834.36
9_80_2013-05-17,-199.0
9_80_2013-06-14,3.76
9_80_2013-07-19,1.88
9_80_2013-07-26,1.88
9_81_2012-11-02,2268.63
9_81_2012-11-09,2448.24
9_81_2012-11-16,2750.02
9_81_2012-11-23,2832.66
9_81_2012-11-30,2725.77
9_81_2012-12-07,2725.77
9_81_2012-12-14,2504.96
9_81_2012-12-21,2832.66
9_81_2012-12-28,1970.26
9_81_2013-01-04,2268.63
9_81_2013-01-11,2268.63
9_81_2013-01-18,2712.36
9_81_2013-01-25,2558.56
9_81_2013-02-01,2763.72
9_81_2013-02-08,2526.96
9_81_2013-02-15,2665.53
9_81_2013-02-22,2590.66
9_81_2013-03-01,2763.72
9_81_2013-03-08,2878.07
9_81_2013-03-15,2665.53
9_81_2013-03-22,2832.66
9_81_2013-03-29,2504.96
9_81_2013-04-05,2750.02
9_81_2013-04-12,2637.69
9_81_2013-04-19,2526.96
9_81_2013-04-26,2832.66
9_81_2013-05-03,2575.48
9_81_2013-05-10,2702.035
9_81_2013-05-17,2809.26
9_81_2013-05-24,2878.07
9_81_2013-05-31,2764.66
9_81_2013-06-07,2750.02
9_81_2013-06-14,2764.66
9_81_2013-06-21,2763.72
9_81_2013-06-28,2750.02
9_81_2013-07-05,2750.02
9_81_2013-07-12,2750.02
9_81_2013-07-19,2750.02
9_81_2013-07-26,2750.02
9_82_2012-11-02,11163.4
9_82_2012-11-09,10571.655
9_82_2012-11-16,10354.58
9_82_2012-11-23,11611.88
9_82_2012-11-30,11611.88
9_82_2012-12-07,12251.73
9_82_2012-12-14,11611.88
9_82_2012-12-21,30778.12
9_82_2012-12-28,12960.29
9_82_2013-01-04,17617.64
9_82_2013-01-11,9319.96
9_82_2013-01-18,9319.96
9_82_2013-01-25,11611.88
9_82_2013-02-01,8032.85
9_82_2013-02-08,10571.655
9_82_2013-02-15,10571.655
9_82_2013-02-22,11243.91
9_82_2013-03-01,10663.7
9_82_2013-03-08,10661.39
9_82_2013-03-15,11810.22
9_82_2013-03-22,10571.655
9_82_2013-03-29,11472.58
9_82_2013-04-05,10571.655
9_82_2013-04-12,11163.4
9_82_2013-04-19,10562.22
9_82_2013-04-26,11163.4
9_82_2013-05-03,10562.22
9_82_2013-05-10,11163.4
9_82_2013-05-17,11204.35
9_82_2013-05-24,11163.4
9_82_2013-05-31,11163.4
9_82_2013-06-07,10571.655
9_82_2013-06-14,9841.31
9_82_2013-06-21,11163.4
9_82_2013-06-28,11163.4
9_82_2013-07-05,10571.655
9_82_2013-07-12,11425.04
9_82_2013-07-19,11163.4
9_82_2013-07-26,11810.22
9_85_2012-11-02,586.47
9_85_2012-11-09,1109.37
9_85_2012-11-16,720.952
9_85_2012-11-23,976.21
9_85_2012-11-30,720.952
9_85_2012-12-07,720.952
9_85_2012-12-14,804.77
9_85_2012-12-21,1257.46
9_85_2012-12-28,1257.46
9_85_2013-01-04,996.68
9_85_2013-01-11,996.68
9_85_2013-01-18,1109.37
9_85_2013-01-25,802.07
9_85_2013-02-01,567.87
9_85_2013-02-08,567.87
9_85_2013-02-15,788.12
9_85_2013-02-22,586.47
9_85_2013-03-01,558.38
9_85_2013-03-08,720.952
9_85_2013-03-15,802.07
9_85_2013-03-22,804.77
9_85_2013-03-29,567.87
9_85_2013-04-05,804.77
9_85_2013-04-12,720.952
9_85_2013-04-19,720.952
9_85_2013-04-26,804.77
9_85_2013-05-03,579.666
9_85_2013-05-17,970.12
9_85_2013-06-14,1007.66
9_85_2013-06-21,636.89
9_85_2013-06-28,636.89
9_85_2013-07-05,956.92
9_85_2013-07-12,1030.01
9_85_2013-07-19,970.12
9_85_2013-07-26,874.73
9_87_2012-11-02,14561.27
9_87_2012-11-09,14561.27
9_87_2012-11-16,16610.72
9_87_2012-11-23,18972.23
9_87_2012-11-30,17920.8
9_87_2012-12-07,15232.43
9_87_2012-12-14,16610.72
9_87_2012-12-21,16331.5
9_87_2012-12-28,16127.2
9_87_2013-01-04,16331.5
9_87_2013-01-11,16610.72
9_87_2013-01-18,16331.5
9_87_2013-01-25,16610.72
9_87_2013-02-01,16331.5
9_87_2013-02-08,21143.25
9_87_2013-02-15,17497.45
9_87_2013-02-22,13511.15
9_87_2013-03-01,15429.53
9_87_2013-03-08,18238.18
9_87_2013-03-15,15429.53
9_87_2013-03-22,14561.27
9_87_2013-03-29,14561.27
9_87_2013-04-05,18238.18
9_87_2013-04-12,13786.17
9_87_2013-04-19,13786.17
9_87_2013-04-26,14561.27
9_87_2013-05-03,13786.17
9_87_2013-05-10,12691.87
9_87_2013-05-17,15479.015
9_87_2013-05-24,12691.87
9_87_2013-05-31,15479.015
9_87_2013-06-07,17497.45
9_87_2013-06-14,14851.37
9_87_2013-06-21,15479.015
9_87_2013-06-28,16919.82
9_87_2013-07-05,17497.45
9_87_2013-07-12,16919.82
9_87_2013-07-19,15083.98
9_87_2013-07-26,15083.98
9_90_2012-11-02,3699.74
9_90_2012-11-09,3367.64
9_90_2012-11-16,3367.64
9_90_2012-11-23,4220.77
9_90_2012-11-30,4004.61
9_90_2012-12-07,3159.39
9_90_2012-12-14,3476.715
9_90_2012-12-21,3370.47
9_90_2012-12-28,3621.06
9_90_2013-01-04,3367.64
9_90_2013-01-11,3126.61
9_90_2013-01-18,2954.65
9_90_2013-01-25,4220.77
9_90_2013-02-01,3699.74
9_90_2013-02-08,3426.24
9_90_2013-02-15,3151.12
9_90_2013-02-22,3126.61
9_90_2013-03-01,3096.75
9_90_2013-03-08,3426.24
9_90_2013-03-15,3126.61
9_90_2013-03-22,3159.39
9_90_2013-03-29,3621.06
9_90_2013-04-05,3476.715
9_90_2013-04-12,3426.24
9_90_2013-04-19,3476.715
9_90_2013-04-26,3476.715
9_90_2013-05-03,3443.73
9_90_2013-05-10,3699.74
9_90_2013-05-17,3101.37
9_90_2013-05-24,3303.69
9_90_2013-05-31,3476.715
9_90_2013-06-07,3476.715
9_90_2013-06-14,3275.47
9_90_2013-06-21,3476.715
9_90_2013-06-28,3349.39
9_90_2013-07-05,3349.74
9_90_2013-07-12,3303.69
9_90_2013-07-19,3275.47
9_90_2013-07-26,4220.77
9_91_2012-11-02,889.02
9_91_2012-11-09,889.74
9_91_2012-11-16,601.96
9_91_2012-11-23,919.94
9_91_2012-11-30,616.08
9_91_2012-12-07,637.97
9_91_2012-12-14,553.13
9_91_2012-12-21,912.73
9_91_2012-12-28,861.96
9_91_2013-01-04,912.73
9_91_2013-01-11,612.18
9_91_2013-01-18,612.18
9_91_2013-01-25,601.96
9_91_2013-02-01,608.97
9_91_2013-02-08,616.08
9_91_2013-02-15,445.18
9_91_2013-02-22,612.18
9_91_2013-03-01,612.18
9_91_2013-03-08,735.66
9_91_2013-03-15,735.66
9_91_2013-03-22,735.66
9_91_2013-03-29,601.96
9_91_2013-04-05,735.66
9_91_2013-04-12,698.84
9_91_2013-04-19,889.74
9_91_2013-04-26,672.82
9_91_2013-05-03,889.74
9_91_2013-05-10,923.6
9_91_2013-05-17,804.73
9_91_2013-05-24,1477.58
9_91_2013-05-31,1477.58
9_91_2013-06-07,1477.58
9_91_2013-06-14,1477.58
9_91_2013-06-21,1477.58
9_91_2013-06-28,1541.19
9_91_2013-07-05,1477.58
9_91_2013-07-12,1541.19
9_91_2013-07-19,1477.58
9_91_2013-07-26,1477.58
9_92_2012-11-02,19617.75
9_92_2012-11-09,19617.75
9_92_2012-11-16,19617.75
9_92_2012-11-23,21778.02
9_92_2012-11-30,16247.04
9_92_2012-12-07,19617.75
9_92_2012-12-14,19617.75
9_92_2012-12-21,23780.19
9_92_2012-12-28,23780.19
9_92_2013-01-04,16888.13
9_92_2013-01-11,19617.75
9_92_2013-01-18,19617.75
9_92_2013-01-25,15404.54
9_92_2013-02-01,19617.75
9_92_2013-02-08,17662.6
9_92_2013-02-15,16624.99
9_92_2013-02-22,15404.54
9_92_2013-03-01,18733.19
9_92_2013-03-08,16150.1533333
9_92_2013-03-15,15404.54
9_92_2013-03-22,19617.75
9_92_2013-03-29,19617.75
9_92_2013-04-05,16015.94
9_92_2013-04-12,19617.75
9_92_2013-04-19,19617.75
9_92_2013-04-26,19617.75
9_92_2013-05-03,19617.75
9_92_2013-05-10,19617.75
9_92_2013-05-17,15404.54
9_92_2013-05-24,15679.6
9_92_2013-05-31,15935.62
9_92_2013-06-07,15935.62
9_92_2013-06-14,15935.62
9_92_2013-06-21,15935.62
9_92_2013-06-28,16929.56
9_92_2013-07-05,15935.62
9_92_2013-07-12,16929.56
9_92_2013-07-19,18733.19
9_92_2013-07-26,15935.62
9_94_2012-11-09,44.25
9_94_2012-12-07,72.96
9_94_2012-12-28,44.25
9_94_2013-01-04,158.98
9_94_2013-01-11,72.96
9_94_2013-01-25,116.12
9_94_2013-02-15,116.12
9_94_2013-02-22,5734.46
9_94_2013-03-08,1.57
9_94_2013-03-22,195.44
9_94_2013-03-29,158.98
9_94_2013-04-19,10.62
9_94_2013-05-10,23.28
9_94_2013-05-17,116.12
9_94_2013-07-12,91.66
9_94_2013-07-19,233.02
9_95_2012-11-02,28084.08
9_95_2012-11-09,34031.01
9_95_2012-11-16,27941.45
9_95_2012-11-23,27941.45
9_95_2012-11-30,26265.63
9_95_2012-12-07,28172.66
9_95_2012-12-14,27941.45
9_95_2012-12-21,27941.45
9_95_2012-12-28,22421.95
9_95_2013-01-04,30582.69
9_95_2013-01-11,26779.79
9_95_2013-01-18,30582.69
9_95_2013-01-25,27941.45
9_95_2013-02-01,29690.54
9_95_2013-02-08,28172.66
9_95_2013-02-15,27557.33
9_95_2013-02-22,31589.35
9_95_2013-03-01,31589.35
9_95_2013-03-08,31589.35
9_95_2013-03-15,30600.0
9_95_2013-03-22,30046.98
9_95_2013-03-29,31589.35
9_95_2013-04-05,30600.0
9_95_2013-04-12,28655.76
9_95_2013-04-19,34031.01
9_95_2013-04-26,27941.45
9_95_2013-05-03,34031.01
9_95_2013-05-10,32769.06
9_95_2013-05-17,32382.05
9_95_2013-05-24,39208.12
9_95_2013-05-31,32382.05
9_95_2013-06-07,35660.42
9_95_2013-06-14,37763.71
9_95_2013-06-21,38351.6
9_95_2013-06-28,37763.71
9_95_2013-07-05,38351.6
9_95_2013-07-12,38351.6
9_95_2013-07-19,35480.66
9_95_2013-07-26,37763.71
9_96_2012-11-02,3143.49
9_96_2012-11-09,4299.4925
9_96_2012-11-16,3143.49
9_96_2012-11-23,4581.36
9_96_2012-11-30,2827.39
9_96_2012-12-07,2637.17
9_96_2012-12-14,2637.17
9_96_2012-12-21,4338.23
9_96_2012-12-28,5014.43
9_96_2013-01-04,2637.17
9_96_2013-01-11,3613.19
9_96_2013-01-18,3143.49
9_96_2013-01-25,3143.49
9_96_2013-02-01,2899.75
9_96_2013-02-08,2917.96
9_96_2013-02-15,3143.49
9_96_2013-02-22,3305.95
9_96_2013-03-01,2899.75
9_96_2013-03-08,3044.03
9_96_2013-03-15,3143.49
9_96_2013-03-22,3143.49
9_96_2013-03-29,3143.49
9_96_2013-04-05,3143.49
9_96_2013-04-12,2899.75
9_96_2013-04-19,3540.05
9_96_2013-04-26,3143.49
9_96_2013-05-03,4397.05
9_96_2013-05-10,4520.39
9_96_2013-05-17,4376.16
9_96_2013-05-24,4520.39
9_96_2013-05-31,3540.05
9_96_2013-06-07,3857.71
9_96_2013-06-14,3540.05
9_96_2013-06-21,4299.4925
9_96_2013-06-28,3540.05
9_96_2013-07-05,3961.14
9_96_2013-07-12,4299.4925
9_96_2013-07-19,3540.05
9_96_2013-07-26,4752.25
9_98_2012-12-07,42.0
9_98_2012-12-14,66.75
9_98_2012-12-21,0.5
9_98_2012-12-28,66.75
9_98_2013-01-04,66.75
10_99_2012-11-30,0
10_99_2012-12-07,0
10_99_2013-01-25,0
10_99_2013-02-08,0
10_99_2013-05-17,0
10_99_2013-05-24,0
10_1_2012-11-02,36323.95
10_1_2012-11-09,30321.06
10_1_2012-11-16,30190.94
10_1_2012-11-23,37228.54
10_1_2012-11-30,28751.57
10_1_2012-12-07,32252.94
10_1_2012-12-14,33728.46
10_1_2012-12-21,134217.74
10_1_2012-12-28,100775.8
10_1_2013-01-04,100775.8
10_1_2013-01-11,52228.86
10_1_2013-01-18,100775.8
10_1_2013-01-25,33728.46
10_1_2013-02-01,50434.11
10_1_2013-02-08,36444.0
10_1_2013-02-15,52228.86
10_1_2013-02-22,30525.88
10_1_2013-03-01,100775.8
10_1_2013-03-08,36444.0
10_1_2013-03-15,33728.46
10_1_2013-03-22,25524.15
10_1_2013-03-29,25524.15
10_1_2013-04-05,30321.06
10_1_2013-04-12,31477.5
10_1_2013-04-19,31477.5
10_1_2013-04-26,31477.5
10_1_2013-05-03,30321.06
10_1_2013-05-10,31477.5
10_1_2013-05-17,30321.06
10_1_2013-05-24,31477.5
10_1_2013-05-31,31477.5
10_1_2013-06-07,25021.24
10_1_2013-06-14,25021.24
10_1_2013-06-21,25021.24
10_1_2013-06-28,25021.24
10_1_2013-07-05,25021.24
10_1_2013-07-12,25021.24
10_1_2013-07-19,25021.24
10_1_2013-07-26,31477.5
10_2_2012-11-02,108225.42
10_2_2012-11-09,109469.095
10_2_2012-11-16,98341.91
10_2_2012-11-23,99976.34
10_2_2012-11-30,99976.34
10_2_2012-12-07,109469.095
10_2_2012-12-14,118020.38
10_2_2012-12-21,151090.5
10_2_2012-12-28,94674.32
10_2_2013-01-04,100435.09
10_2_2013-01-11,118020.38
10_2_2013-01-18,94674.32
10_2_2013-01-25,107945.92
10_2_2013-02-01,118020.38
10_2_2013-02-08,109469.095
10_2_2013-02-15,108381.44
10_2_2013-02-22,118020.38
10_2_2013-03-01,118020.38
10_2_2013-03-08,108225.42
10_2_2013-03-15,111186.746667
10_2_2013-03-22,109469.095
10_2_2013-03-29,100435.09
10_2_2013-04-05,109469.095
10_2_2013-04-12,98341.91
10_2_2013-04-19,97213.06
10_2_2013-04-26,97213.06
10_2_2013-05-03,98341.91
10_2_2013-05-10,98341.91
10_2_2013-05-17,111186.746667
10_2_2013-05-24,109469.095
10_2_2013-05-31,97213.06
10_2_2013-06-07,109469.095
10_2_2013-06-14,109469.095
10_2_2013-06-21,109469.095
10_2_2013-06-28,102189.235
10_2_2013-07-05,109469.095
10_2_2013-07-12,111186.746667
10_2_2013-07-19,109469.095
10_2_2013-07-26,109469.095
10_3_2012-11-02,120827.95
10_3_2012-11-09,21178.6175
10_3_2012-11-16,19497.26
10_3_2012-11-23,21611.89
10_3_2012-11-30,23448.36
10_3_2012-12-07,25316.75
10_3_2012-12-14,21755.12
10_3_2012-12-21,29864.4
10_3_2012-12-28,29864.4
10_3_2013-01-04,29864.4
10_3_2013-01-11,21755.12
10_3_2013-01-18,29864.4
10_3_2013-01-25,33224.61
10_3_2013-02-01,27897.79
10_3_2013-02-08,26061.84
10_3_2013-02-15,27897.79
10_3_2013-02-22,20792.04
10_3_2013-03-01,20792.04
10_3_2013-03-08,20037.57
10_3_2013-03-15,19311.786
10_3_2013-03-22,20049.5418182
10_3_2013-03-29,20049.5418182
10_3_2013-04-05,20049.5418182
10_3_2013-04-12,20049.5418182
10_3_2013-04-19,20049.5418182
10_3_2013-04-26,20049.5418182
10_3_2013-05-03,26817.96
10_3_2013-05-10,20049.5418182
10_3_2013-05-17,19311.786
10_3_2013-05-24,20049.5418182
10_3_2013-05-31,20049.5418182
10_3_2013-06-07,40775.01
10_3_2013-06-14,20049.5418182
10_3_2013-06-21,20049.5418182
10_3_2013-06-28,17258.33
10_3_2013-07-05,27278.21
10_3_2013-07-12,20049.5418182
10_3_2013-07-19,27278.21
10_3_2013-07-26,20049.5418182
10_4_2012-11-02,47588.04
10_4_2012-11-09,46939.98
10_4_2012-11-16,54805.86
10_4_2012-11-23,46313.64
10_4_2012-11-30,46723.22
10_4_2012-12-07,54805.86
10_4_2012-12-14,47733.04
10_4_2012-12-21,45106.92
10_4_2012-12-28,49430.51
10_4_2013-01-04,45106.92
10_4_2013-01-11,47733.04
10_4_2013-01-18,47733.04
10_4_2013-01-25,46313.64
10_4_2013-02-01,50534.61
10_4_2013-02-08,54375.32
10_4_2013-02-15,52555.6
10_4_2013-02-22,49430.51
10_4_2013-03-01,51254.5
10_4_2013-03-08,53032.95
10_4_2013-03-15,53032.95
10_4_2013-03-22,46340.18
10_4_2013-03-29,46340.18
10_4_2013-04-05,46939.98
10_4_2013-04-12,48636.71
10_4_2013-04-19,42838.68
10_4_2013-04-26,42838.68
10_4_2013-05-03,51843.49
10_4_2013-05-10,51843.49
10_4_2013-05-17,46939.98
10_4_2013-05-24,42838.68
10_4_2013-05-31,42838.68
10_4_2013-06-07,46939.98
10_4_2013-06-14,46939.98
10_4_2013-06-21,46939.98
10_4_2013-06-28,46939.98
10_4_2013-07-05,46939.98
10_4_2013-07-12,46939.98
10_4_2013-07-19,43073.67
10_4_2013-07-26,42838.68
10_5_2012-11-02,50062.19
10_5_2012-11-09,43383.89
10_5_2012-11-16,59035.25
10_5_2012-11-23,40098.67
10_5_2012-11-30,40098.67
10_5_2012-12-07,30494.96
10_5_2012-12-14,42318.82
10_5_2012-12-21,103116.73
10_5_2012-12-28,67301.64
10_5_2013-01-04,103116.73
10_5_2013-01-11,103116.73
10_5_2013-01-18,103116.73
10_5_2013-01-25,43383.89
10_5_2013-02-01,42318.82
10_5_2013-02-08,72282.41
10_5_2013-02-15,103116.73
10_5_2013-02-22,42318.82
10_5_2013-03-01,103116.73
10_5_2013-03-08,50062.19
10_5_2013-03-15,43364.64
10_5_2013-03-22,41458.02
10_5_2013-03-29,41458.02
10_5_2013-04-05,30494.96
10_5_2013-04-12,36958.83
10_5_2013-04-19,65585.96
10_5_2013-04-26,65585.96
10_5_2013-05-03,36958.83
10_5_2013-05-10,43383.89
10_5_2013-05-17,36958.83
10_5_2013-05-24,43383.89
10_5_2013-05-31,43383.89
10_5_2013-06-07,34468.04
10_5_2013-06-14,39325.36
10_5_2013-06-21,39325.36
10_5_2013-06-28,39325.36
10_5_2013-07-05,34468.04
10_5_2013-07-12,39325.36
10_5_2013-07-19,34468.04
10_5_2013-07-26,207982.28
10_6_2012-11-02,6291.02
10_6_2012-11-09,9273.92
10_6_2012-11-16,9438.44
10_6_2012-11-23,34735.08
10_6_2012-11-30,5120.21
10_6_2012-12-07,5120.21
10_6_2012-12-14,7273.3725
10_6_2012-12-21,15532.25
10_6_2012-12-28,5237.41
10_6_2013-01-04,15532.25
10_6_2013-01-11,15532.25
10_6_2013-01-18,15532.25
10_6_2013-01-25,23035.33
10_6_2013-02-01,9134.51
10_6_2013-02-08,13810.01
10_6_2013-02-15,15532.25
10_6_2013-02-22,7273.3725
10_6_2013-03-01,15532.25
10_6_2013-03-08,8397.98
10_6_2013-03-15,7273.3725
10_6_2013-03-22,7273.3725
10_6_2013-03-29,5237.41
10_6_2013-04-05,7273.3725
10_6_2013-04-12,8397.98
10_6_2013-04-19,34735.08
10_6_2013-04-26,5237.41
10_6_2013-05-03,9438.44
10_6_2013-05-10,9438.44
10_6_2013-05-17,6091.225
10_6_2013-05-24,6091.225
10_6_2013-05-31,34735.08
10_6_2013-06-07,8397.98
10_6_2013-06-14,6091.225
10_6_2013-06-21,7498.57
10_6_2013-06-28,7498.57
10_6_2013-07-05,7273.3725
10_6_2013-07-12,7498.57
10_6_2013-07-19,8397.98
10_6_2013-07-26,23035.33
10_7_2012-11-02,39061.976
10_7_2012-11-09,45790.045
10_7_2012-11-16,73346.35
10_7_2012-11-23,193531.53
10_7_2012-11-30,45790.045
10_7_2012-12-07,45790.045
10_7_2012-12-14,29847.39
10_7_2012-12-21,29847.39
10_7_2012-12-28,90747.31
10_7_2013-01-04,152008.66
10_7_2013-01-11,29603.95
10_7_2013-01-18,152008.66
10_7_2013-01-25,205407.14
10_7_2013-02-01,29847.39
10_7_2013-02-08,45790.045
10_7_2013-02-15,44957.19
10_7_2013-02-22,29847.39
10_7_2013-03-01,29847.39
10_7_2013-03-08,51928.2625
10_7_2013-03-15,43601.98625
10_7_2013-03-22,56415.8
10_7_2013-03-29,45790.045
10_7_2013-04-05,45790.045
10_7_2013-04-12,43601.98625
10_7_2013-04-19,205407.14
10_7_2013-04-26,43601.98625
10_7_2013-05-03,43601.98625
10_7_2013-05-10,43601.98625
10_7_2013-05-17,43601.98625
10_7_2013-05-24,45790.045
10_7_2013-05-31,205407.14
10_7_2013-06-07,45790.045
10_7_2013-06-14,45790.045
10_7_2013-06-21,45790.045
10_7_2013-06-28,43601.98625
10_7_2013-07-05,45790.045
10_7_2013-07-12,43601.98625
10_7_2013-07-19,39061.976
10_7_2013-07-26,205407.14
10_8_2012-11-02,91003.76
10_8_2012-11-09,90222.53
10_8_2012-11-16,91245.6
10_8_2012-11-23,84852.27
10_8_2012-11-30,90356.98
10_8_2012-12-07,91245.6
10_8_2012-12-14,81645.45
10_8_2012-12-21,78598.56
10_8_2012-12-28,94739.32
10_8_2013-01-04,103627.76
10_8_2013-01-11,81645.45
10_8_2013-01-18,103627.76
10_8_2013-01-25,81645.45
10_8_2013-02-01,92729.99
10_8_2013-02-08,89266.03
10_8_2013-02-15,95991.22
10_8_2013-02-22,92729.99
10_8_2013-03-01,103627.76
10_8_2013-03-08,89266.03
10_8_2013-03-15,88626.32
10_8_2013-03-22,90222.53
10_8_2013-03-29,81958.9
10_8_2013-04-05,85331.99
10_8_2013-04-12,80904.46
10_8_2013-04-19,81958.9
10_8_2013-04-26,81916.8
10_8_2013-05-03,91003.76
10_8_2013-05-10,87006.1433333
10_8_2013-05-17,83915.42
10_8_2013-05-24,80396.28
10_8_2013-05-31,81916.8
10_8_2013-06-07,88355.41
10_8_2013-06-14,85842.63
10_8_2013-06-21,87006.1433333
10_8_2013-06-28,87006.1433333
10_8_2013-07-05,88355.41
10_8_2013-07-12,85842.63
10_8_2013-07-19,88663.29
10_8_2013-07-26,87459.77
10_9_2012-11-02,66368.11
10_9_2012-11-09,45848.94
10_9_2012-11-16,58453.3
10_9_2012-11-23,66949.72
10_9_2012-11-30,45848.94
10_9_2012-12-07,45848.94
10_9_2012-12-14,63205.68
10_9_2012-12-21,49625.14
10_9_2012-12-28,49625.14
10_9_2013-01-04,53109.09
10_9_2013-01-11,60012.55
10_9_2013-01-18,53109.09
10_9_2013-01-25,53109.09
10_9_2013-02-01,63205.68
10_9_2013-02-08,45336.74
10_9_2013-02-15,64427.42
10_9_2013-02-22,71665.91
10_9_2013-03-01,62223.28
10_9_2013-03-08,69717.09
10_9_2013-03-15,64358.02
10_9_2013-03-22,74192.95
10_9_2013-03-29,66368.11
10_9_2013-04-05,63128.03
10_9_2013-04-12,62733.19
10_9_2013-04-19,74192.95
10_9_2013-04-26,74192.95
10_9_2013-05-03,60299.97
10_9_2013-05-10,58453.3
10_9_2013-05-17,62223.28
10_9_2013-05-24,63128.03
10_9_2013-05-31,49625.14
10_9_2013-06-07,45336.74
10_9_2013-06-14,63128.03
10_9_2013-06-21,63128.03
10_9_2013-06-28,62733.19
10_9_2013-07-05,63128.03
10_9_2013-07-12,62733.19
10_9_2013-07-19,58453.3
10_9_2013-07-26,89107.06
10_10_2012-11-02,53363.39
10_10_2012-11-09,44237.82
10_10_2012-11-16,49632.74
10_10_2012-11-23,48974.66
10_10_2012-11-30,44237.82
10_10_2012-12-07,45966.88
10_10_2012-12-14,45966.88
10_10_2012-12-21,42639.5
10_10_2012-12-28,37105.46
10_10_2013-01-04,42639.5
10_10_2013-01-11,47598.14
10_10_2013-01-18,41975.65
10_10_2013-01-25,41975.65
10_10_2013-02-01,45379.24
10_10_2013-02-08,51660.64
10_10_2013-02-15,41518.19
10_10_2013-02-22,53530.41
10_10_2013-03-01,53530.41
10_10_2013-03-08,51660.64
10_10_2013-03-15,46911.2575
10_10_2013-03-22,48691.25
10_10_2013-03-29,45956.615
10_10_2013-04-05,46911.2575
10_10_2013-04-12,46911.2575
10_10_2013-04-19,43637.06
10_10_2013-04-26,48974.66
10_10_2013-05-03,51226.05
10_10_2013-05-10,51226.05
10_10_2013-05-17,51660.64
10_10_2013-05-24,47821.03
10_10_2013-05-31,47821.03
10_10_2013-06-07,57258.38
10_10_2013-06-14,57258.38
10_10_2013-06-21,51385.39
10_10_2013-06-28,51049.17
10_10_2013-07-05,51385.39
10_10_2013-07-12,51385.39
10_10_2013-07-19,51385.39
10_10_2013-07-26,47821.03
10_11_2012-11-02,28759.56
10_11_2012-11-09,29595.41
10_11_2012-11-16,30473.66
10_11_2012-11-23,33029.41
10_11_2012-11-30,31394.88
10_11_2012-12-07,44635.62
10_11_2012-12-14,30473.66
10_11_2012-12-21,39756.35
10_11_2012-12-28,44635.62
10_11_2013-01-04,43561.45
10_11_2013-01-11,29313.97
10_11_2013-01-18,43561.45
10_11_2013-01-25,29313.97
10_11_2013-02-01,31556.89
10_11_2013-02-08,26447.16
10_11_2013-02-15,43561.45
10_11_2013-02-22,30473.66
10_11_2013-03-01,43561.45
10_11_2013-03-08,30804.39
10_11_2013-03-15,29878.82
10_11_2013-03-22,39299.0
10_11_2013-03-29,44635.62
10_11_2013-04-05,44635.62
10_11_2013-04-12,31556.89
10_11_2013-04-19,39756.35
10_11_2013-04-26,39756.35
10_11_2013-05-03,32102.45
10_11_2013-05-10,25423.44
10_11_2013-05-17,25448.11
10_11_2013-05-24,29595.41
10_11_2013-05-31,39756.35
10_11_2013-06-07,43879.68
10_11_2013-06-14,43879.68
10_11_2013-06-21,42982.5
10_11_2013-06-28,43879.68
10_11_2013-07-05,42982.5
10_11_2013-07-12,42982.5
10_11_2013-07-19,43879.68
10_11_2013-07-26,39756.35
10_12_2012-11-02,9423.35
10_12_2012-11-09,10717.84
10_12_2012-11-16,8812.04
10_12_2012-11-23,7911.19
10_12_2012-11-30,7568.76
10_12_2012-12-07,8532.29
10_12_2012-12-14,7928.01
10_12_2012-12-21,6442.82
10_12_2012-12-28,6442.82
10_12_2013-01-04,5876.51
10_12_2013-01-11,5876.51
10_12_2013-01-18,5876.51
10_12_2013-01-25,9103.46
10_12_2013-02-01,6442.82
10_12_2013-02-08,8629.92
10_12_2013-02-15,7521.12
10_12_2013-02-22,8812.04
10_12_2013-03-01,5876.51
10_12_2013-03-08,10506.02
10_12_2013-03-15,7928.01
10_12_2013-03-22,9803.45
10_12_2013-03-29,7928.01
10_12_2013-04-05,9541.43666667
10_12_2013-04-12,9541.43666667
10_12_2013-04-19,9103.46
10_12_2013-04-26,7928.01
10_12_2013-05-03,9979.185
10_12_2013-05-10,8628.64
10_12_2013-05-17,9541.43666667
10_12_2013-05-24,9541.43666667
10_12_2013-05-31,9103.46
10_12_2013-06-07,8894.81
10_12_2013-06-14,10907.22
10_12_2013-06-21,8373.04
10_12_2013-06-28,8373.04
10_12_2013-07-05,10907.22
10_12_2013-07-12,8373.04
10_12_2013-07-19,8894.81
10_12_2013-07-26,9103.46
10_13_2012-11-02,63443.73
10_13_2012-11-09,65847.3
10_13_2012-11-16,65847.3
10_13_2012-11-23,58163.27
10_13_2012-11-30,59675.37
10_13_2012-12-07,64707.75
10_13_2012-12-14,54140.69
10_13_2012-12-21,58163.27
