Id,Weekly_Sales
2_32_2013-01-04,7936.76113458
2_32_2013-01-11,11342.6331718
2_32_2013-01-18,12521.3785424
2_32_2013-01-25,11476.8319441
2_32_2013-02-01,3744.17526428
2_32_2013-02-08,22255.0624092
2_32_2013-02-15,27177.5304458
2_32_2013-02-22,11380.9088162
2_32_2013-03-01,11738.6362624
2_32_2013-03-08,14562.8017891
2_32_2013-03-15,10772.8527067
2_32_2013-03-22,11285.7108037
2_32_2013-03-29,11664.2888168
2_32_2013-04-05,12595.5137054
2_32_2013-04-12,11736.7506498
2_32_2013-04-19,11017.9619457
2_32_2013-04-26,10928.5263474
2_32_2013-05-03,11982.7621579
2_32_2013-05-10,12158.5831942
2_32_2013-05-17,10437.3844122
2_32_2013-05-24,10474.6634867
2_32_2013-05-31,9170.42907428
2_32_2013-06-07,10833.2836567
2_32_2013-06-14,10495.0367302
2_32_2013-06-21,9316.07453254
2_32_2013-06-28,9175.34206783
2_32_2013-07-05,9435.52750843
2_32_2013-07-12,9474.89994071
2_32_2013-07-19,8866.69238701
2_32_2013-07-26,8206.56833968
2_33_2012-11-02,7012.63911679
2_33_2012-11-09,10615.2144299
2_33_2012-11-16,4787.33666148
2_33_2012-11-23,40563.6695842
2_33_2012-11-30,10363.0424501
2_33_2012-12-07,8063.21649294
2_33_2012-12-14,9696.39787993
2_33_2012-12-21,15300.7859553
2_33_2012-12-28,16638.4996766
2_33_2013-01-04,5222.68890177
2_33_2013-01-11,7070.46343697
2_33_2013-01-18,10874.4112252
2_33_2013-01-25,10385.1791517
2_33_2013-02-01,-758.321533255
2_33_2013-02-08,15188.2723681
2_33_2013-02-15,9050.47152666
2_33_2013-02-22,8309.75706512
2_33_2013-03-01,9093.1637193
2_33_2013-03-08,9206.09649626
2_33_2013-03-15,7180.77279244
2_33_2013-03-22,7667.4163219
2_33_2013-03-29,8109.06149513
2_33_2013-04-05,5966.12147458
2_33_2013-04-12,7651.33210539
2_33_2013-04-19,7168.02467339
2_33_2013-04-26,9446.35094714
2_33_2013-05-03,9054.89027066
2_33_2013-05-10,8459.65242571
2_33_2013-05-17,7210.22393028
2_33_2013-05-24,7535.40561778
2_33_2013-05-31,7071.99563705
2_33_2013-06-07,9020.26065421
2_33_2013-06-14,6591.10303719
2_33_2013-06-21,8872.14481291
2_33_2013-06-28,5615.76685576
2_33_2013-07-05,12920.1278707
2_33_2013-07-12,5511.46230338
2_33_2013-07-19,6133.52055958
2_33_2013-07-26,5279.22180094
2_34_2012-11-02,17012.906018
2_34_2012-11-09,16593.4833508
2_34_2012-11-16,18018.1175131
2_34_2012-11-23,65188.2123792
2_34_2012-11-30,19593.1479437
2_34_2012-12-07,18492.349847
2_34_2012-12-14,15273.7816543
2_34_2012-12-21,23980.0042157
2_34_2012-12-28,18260.5445645
2_34_2013-01-04,12119.329122
2_34_2013-01-11,15579.6037984
2_34_2013-01-18,14964.9280189
2_34_2013-01-25,14572.5771999
2_34_2013-02-01,6096.89684999
2_34_2013-02-08,24880.5701967
2_34_2013-02-15,18922.9595358
2_34_2013-02-22,16342.4499256
2_34_2013-03-01,16850.6705252
2_34_2013-03-08,21071.6378043
2_34_2013-03-15,16492.2585989
2_34_2013-03-22,18899.5611364
2_34_2013-03-29,18129.6807427
2_34_2013-04-05,19719.6182138
2_34_2013-04-12,17750.344292
2_34_2013-04-19,17143.2478914
2_34_2013-04-26,15665.0203659
2_34_2013-05-03,17669.9762989
2_34_2013-05-10,21493.1589939
2_34_2013-05-17,16904.0977287
2_34_2013-05-24,19937.8016865
2_34_2013-05-31,16239.5836809
2_34_2013-06-07,18411.2690098
2_34_2013-06-14,19064.7654907
2_34_2013-06-21,16928.291221
2_34_2013-06-28,17960.2698731
2_34_2013-07-05,18768.2767413
2_34_2013-07-12,17342.9328672
2_34_2013-07-19,16359.5364812
2_34_2013-07-26,16323.029803
2_35_2012-11-02,4018.54989228
2_35_2012-11-09,3361.15900007
2_35_2012-11-16,6030.67922415
2_35_2012-11-23,16606.544455
2_35_2012-11-30,5013.1878441
2_35_2012-12-07,4296.10271258
2_35_2012-12-14,3525.54604462
2_35_2012-12-21,5674.55425404
2_35_2012-12-28,4841.36471731
2_35_2013-01-04,2263.74137126
2_35_2013-01-11,3744.33382462
2_35_2013-01-18,3440.69724714
2_35_2013-01-25,3123.81629905
2_35_2013-02-01,1608.31963319
2_35_2013-02-08,6809.36792718
2_35_2013-02-15,4774.54626587
2_35_2013-02-22,3732.95117923
2_35_2013-03-01,3856.12951752
2_35_2013-03-08,5179.77597038
2_35_2013-03-15,3709.57390723
2_35_2013-03-22,4348.85744054
2_35_2013-03-29,4300.16364367
2_35_2013-04-05,4920.4980313
2_35_2013-04-12,4079.7016666
2_35_2013-04-19,3847.10473365
2_35_2013-04-26,3320.24375642
2_35_2013-05-03,3873.99907042
2_35_2013-05-10,5115.98017772
2_35_2013-05-17,3634.93131703
2_35_2013-05-24,4468.35630606
2_35_2013-05-31,3231.42345487
2_35_2013-06-07,3731.50846987
2_35_2013-06-14,4189.82033297
2_35_2013-06-21,3110.06396537
2_35_2013-06-28,3680.19286979
2_35_2013-07-05,3219.85264462
2_35_2013-07-12,3617.69371793
2_35_2013-07-19,3272.8343181
2_35_2013-07-26,3213.63327057
2_36_2012-11-02,2695.8086175
2_36_2012-11-09,1797.31670427
2_36_2012-11-16,5575.19629605
2_36_2012-11-23,41152.8982654
2_36_2012-11-30,4003.11399212
2_36_2012-12-07,4860.91781669
2_36_2012-12-14,2035.61197415
2_36_2012-12-21,3712.53009756
2_36_2012-12-28,6909.7786522
2_36_2013-01-04,169.743771203
2_36_2013-01-11,1694.8726434
2_36_2013-01-18,1369.76509442
2_36_2013-01-25,1514.57864846
2_36_2013-02-01,714.841967448
2_36_2013-02-08,5293.80786617
2_36_2013-02-15,2596.15409107
2_36_2013-02-22,944.018438862
2_36_2013-03-01,1035.47802024
2_36_2013-03-08,3742.10555967
2_36_2013-03-15,1166.42810228
2_36_2013-03-22,3060.17332457
2_36_2013-03-29,2544.88898172
2_36_2013-04-05,4092.32107208
2_36_2013-04-12,3025.42873377
2_36_2013-04-19,3371.23850354
2_36_2013-04-26,1820.4410702
2_36_2013-05-03,3125.44464528
2_36_2013-05-10,6261.71323823
2_36_2013-05-17,3006.12482384
2_36_2013-05-24,5751.04786761
2_36_2013-05-31,2737.12384003
2_36_2013-06-07,3082.30643473
2_36_2013-06-14,5067.06003268
2_36_2013-06-21,2131.42895723
2_36_2013-06-28,3571.16488146
2_36_2013-07-05,2154.46022267
2_36_2013-07-12,4004.00149304
2_36_2013-07-19,2460.93742695
2_36_2013-07-26,2440.20461832
2_37_2012-11-02,4478.49387012
2_37_2012-11-09,4286.84303384
2_37_2012-11-16,5268.18490172
2_37_2012-11-23,2670.90666796
2_37_2012-11-30,3850.09608981
2_37_2012-12-07,4374.48841009
2_37_2012-12-14,4173.09304435
2_37_2012-12-21,4827.05835327
2_37_2012-12-28,4004.93210495
2_37_2013-01-04,3748.37185878
2_37_2013-01-11,4305.46550116
2_37_2013-01-18,4081.98622168
2_37_2013-01-25,3994.16320528
2_37_2013-02-01,2751.06966668
2_37_2013-02-08,7219.29975917
2_37_2013-02-15,5392.01964638
2_37_2013-02-22,4332.88915527
2_37_2013-03-01,4326.60822541
2_37_2013-03-08,5090.19784983
2_37_2013-03-15,4387.68639454
2_37_2013-03-22,4488.85388362
2_37_2013-03-29,4374.53688457
2_37_2013-04-05,4852.25401525
2_37_2013-04-12,4520.56261686
2_37_2013-04-19,4387.1882216
2_37_2013-04-26,4099.01465073
2_37_2013-05-03,4516.06149871
2_37_2013-05-10,4608.62089688
2_37_2013-05-17,4352.01983812
2_37_2013-05-24,4272.71528474
2_37_2013-05-31,4152.69906127
2_37_2013-06-07,4537.91569836
2_37_2013-06-14,4492.1982686
2_37_2013-06-21,4250.99877098
2_37_2013-06-28,4498.32166835
2_37_2013-07-05,4055.60598567
2_37_2013-07-12,4434.09678688
2_37_2013-07-19,4237.70447116
2_37_2013-07-26,4219.4996106
2_38_2012-11-02,83806.119433
2_38_2012-11-09,79688.894257
2_38_2012-11-16,96896.7915793
2_38_2012-11-23,100115.145903
2_38_2012-11-30,105342.71942
2_38_2012-12-07,73995.6273408
2_38_2012-12-14,85406.0557075
2_38_2012-12-21,74671.4556398
2_38_2012-12-28,82895.9448579
2_38_2013-01-04,93651.9685731
2_38_2013-01-11,86822.157643
2_38_2013-01-18,87392.7334475
2_38_2013-01-25,81499.5915607
2_38_2013-02-01,59973.5802367
2_38_2013-02-08,119163.502774
2_38_2013-02-15,80456.7951065
2_38_2013-02-22,87738.7353524
2_38_2013-03-01,87346.4736929
2_38_2013-03-08,92865.7972092
2_38_2013-03-15,85636.6839879
2_38_2013-03-22,85315.7495091
2_38_2013-03-29,88195.8301925
2_38_2013-04-05,88336.5309972
2_38_2013-04-12,81906.0418563
2_38_2013-04-19,77283.7867798
2_38_2013-04-26,79715.6701248
2_38_2013-05-03,80918.7596915
2_38_2013-05-10,65479.6490725
2_38_2013-05-17,74690.0469031
2_38_2013-05-24,74330.7834061
2_38_2013-05-31,71071.1043327
2_38_2013-06-07,75112.0320342
2_38_2013-06-14,71992.5352104
2_38_2013-06-21,72163.9935438
2_38_2013-06-28,67789.3140355
2_38_2013-07-05,78240.276556
2_38_2013-07-12,68614.4182776
2_38_2013-07-19,70832.488092
2_38_2013-07-26,68614.4614755
2_40_2012-11-02,79941.0497818
2_40_2012-11-09,77902.4534148
2_40_2012-11-16,81912.4521879
2_40_2012-11-23,62696.8038589
2_40_2012-11-30,75059.194479
2_40_2012-12-07,77855.7345687
2_40_2012-12-14,78494.358639
2_40_2012-12-21,84682.2864466
2_40_2012-12-28,77660.9860556
2_40_2013-01-04,86353.767864
2_40_2013-01-11,79310.9730872
2_40_2013-01-18,79081.500849
2_40_2013-01-25,76991.8863815
2_40_2013-02-01,69508.766729
2_40_2013-02-08,93385.6048263
2_40_2013-02-15,81760.2120536
2_40_2013-02-22,80739.0801446
2_40_2013-03-01,81496.9998108
2_40_2013-03-08,86267.2337671
2_40_2013-03-15,80151.7474878
2_40_2013-03-22,80462.3000433
2_40_2013-03-29,80932.339579
2_40_2013-04-05,83048.6985909
2_40_2013-04-12,80227.4278167
2_40_2013-04-19,78227.7322106
2_40_2013-04-26,77395.8687287
2_40_2013-05-03,79318.4662281
2_40_2013-05-10,80384.6888145
2_40_2013-05-17,77455.4397486
2_40_2013-05-24,76625.2909791
2_40_2013-05-31,75058.509816
2_40_2013-06-07,78111.2560447
2_40_2013-06-14,77133.0698304
2_40_2013-06-21,75477.1387472
2_40_2013-06-28,76430.8593006
2_40_2013-07-05,74619.205962
2_40_2013-07-12,75730.9636317
2_40_2013-07-19,75655.2364255
2_40_2013-07-26,75104.3294168
2_41_2012-11-02,2015.79207779
2_41_2012-11-09,2093.64428454
2_41_2012-11-16,1563.42525241
2_41_2012-11-23,4114.69930028
2_41_2012-11-30,2021.03545676
2_41_2012-12-07,2397.59468189
2_41_2012-12-14,1973.13313035
2_41_2012-12-21,8343.57283758
2_41_2012-12-28,5977.19546004
2_41_2013-01-04,1278.20580023
2_41_2013-01-11,1638.85759757
2_41_2013-01-18,2108.38972266
2_41_2013-01-25,2253.21483704
2_41_2013-02-01,2996.1083042
2_41_2013-02-08,1095.80776786
2_41_2013-02-15,2172.16377758
2_41_2013-02-22,2117.07100695
2_41_2013-03-01,2442.86869623
2_41_2013-03-08,2133.74710059
2_41_2013-03-15,2082.50168807
2_41_2013-03-22,2108.301961
2_41_2013-03-29,2145.61301933
2_41_2013-04-05,2029.65607449
2_41_2013-04-12,2381.34567233
2_41_2013-04-19,2488.63186045
2_41_2013-04-26,2428.95068572
2_41_2013-05-03,2232.04750013
2_41_2013-05-10,3231.81912383
2_41_2013-05-17,2495.08514883
2_41_2013-05-24,2631.42225995
2_41_2013-05-31,2534.86426774
2_41_2013-06-07,2262.41687663
2_41_2013-06-14,2522.76717315
2_41_2013-06-21,2316.82339179
2_41_2013-06-28,2484.41253105
2_41_2013-07-05,1778.41086829
2_41_2013-07-12,2472.50237244
2_41_2013-07-19,2546.35199923
2_41_2013-07-26,2633.47512954
2_42_2012-11-02,8576.47366333
2_42_2012-11-09,8505.33706934
2_42_2012-11-16,8653.92025548
2_42_2012-11-23,6902.48455281
2_42_2012-11-30,8061.39280198
2_42_2012-12-07,8514.237698
2_42_2012-12-14,7887.52761336
2_42_2012-12-21,8887.02878185
2_42_2012-12-28,8038.87799489
2_42_2013-01-04,8223.54538581
2_42_2013-01-11,8064.18567137
2_42_2013-01-18,7800.6921088
2_42_2013-01-25,7836.91075055
2_42_2013-02-01,6188.99072498
2_42_2013-02-08,11683.331798
2_42_2013-02-15,9335.54430557
2_42_2013-02-22,8554.40085566
2_42_2013-03-01,8696.68611561
2_42_2013-03-08,9610.42692701
2_42_2013-03-15,8710.66495887
2_42_2013-03-22,8923.17369453
2_42_2013-03-29,8642.58460057
2_42_2013-04-05,9215.1941206
2_42_2013-04-12,8887.33016054
2_42_2013-04-19,8717.55640744
2_42_2013-04-26,8267.51075958
2_42_2013-05-03,8813.77366899
2_42_2013-05-10,9263.03978936
2_42_2013-05-17,8761.11288658
2_42_2013-05-24,8809.52211371
2_42_2013-05-31,8633.03595925
2_42_2013-06-07,9136.05509769
2_42_2013-06-14,9047.4420107
2_42_2013-06-21,8883.6051109
2_42_2013-06-28,9221.95644057
2_42_2013-07-05,8669.65644663
2_42_2013-07-12,8972.69338866
2_42_2013-07-19,8837.15493632
2_42_2013-07-26,8931.54963499
2_44_2012-11-02,8354.54375866
2_44_2012-11-09,7829.43922252
2_44_2012-11-16,7768.94356919
2_44_2012-11-23,-16236.2365883
2_44_2012-11-30,8029.4240508
2_44_2012-12-07,7828.96033229
2_44_2012-12-14,9222.70670606
2_44_2012-12-21,13798.2042189
2_44_2012-12-28,7370.08666685
2_44_2013-01-04,6598.11589023
2_44_2013-01-11,8972.98486314
2_44_2013-01-18,9548.06746999
2_44_2013-01-25,9151.11078216
2_44_2013-02-01,10995.0127162
2_44_2013-02-08,4731.371047
2_44_2013-02-15,7832.71368134
2_44_2013-02-22,8474.20008408
2_44_2013-03-01,8517.98194068
2_44_2013-03-08,7604.95284345
2_44_2013-03-15,8067.46354877
2_44_2013-03-22,6875.9586548
2_44_2013-03-29,7590.57893351
2_44_2013-04-05,7459.63159938
2_44_2013-04-12,7963.54705737
2_44_2013-04-19,7926.66215218
2_44_2013-04-26,8367.53131758
2_44_2013-05-03,7738.12172297
2_44_2013-05-10,7826.73997634
2_44_2013-05-17,7763.96618893
2_44_2013-05-24,5802.255786
2_44_2013-05-31,7192.27880361
2_44_2013-06-07,6739.40167365
2_44_2013-06-14,6532.65835067
2_44_2013-06-21,6476.17413734
2_44_2013-06-28,6724.74616804
2_44_2013-07-05,4358.95591977
2_44_2013-07-12,7014.77350406
2_44_2013-07-19,7163.08371769
2_44_2013-07-26,6939.20004654
2_45_2012-11-09,17.2159115161
2_45_2012-12-21,103.297529068
2_45_2012-12-28,25.1381907236
2_45_2013-01-04,1.2963803667
2_46_2012-11-02,30361.7347961
2_46_2012-11-09,31577.0932422
2_46_2012-11-16,34496.7206987
2_46_2012-11-23,93851.7592948
2_46_2012-11-30,33570.0447729
2_46_2012-12-07,32252.7383477
2_46_2012-12-14,32058.6839498
2_46_2012-12-21,74887.0019389
2_46_2012-12-28,64207.4575367
2_46_2013-01-04,24739.0847705
2_46_2013-01-11,29162.871975
2_46_2013-01-18,32418.5255584
2_46_2013-01-25,31628.5983652
2_46_2013-02-01,21349.2538033
2_46_2013-02-08,41185.2968966
2_46_2013-02-15,34108.6599113
2_46_2013-02-22,29618.7556364
2_46_2013-03-01,30399.1295423
2_46_2013-03-08,34641.9579579
2_46_2013-03-15,28777.7509893
2_46_2013-03-22,31089.7531354
2_46_2013-03-29,31171.0413488
2_46_2013-04-05,31793.0010262
2_46_2013-04-12,31363.4322092
2_46_2013-04-19,30934.6957129
2_46_2013-04-26,30988.2487213
2_46_2013-05-03,32577.205071
2_46_2013-05-10,32686.370201
2_46_2013-05-17,30103.8426256
2_46_2013-05-24,33069.3083228
2_46_2013-05-31,29187.4722106
2_46_2013-06-07,31404.7274832
2_46_2013-06-14,31620.1846447
2_46_2013-06-21,29796.3608654
2_46_2013-06-28,28385.9154578
2_46_2013-07-05,32654.1374155
2_46_2013-07-12,29313.7890059
2_46_2013-07-19,28042.9763273
2_46_2013-07-26,27050.2988942
2_47_2012-12-14,18.7817633523
2_47_2012-12-21,95.2771909708
2_47_2013-02-22,-49.0675980433
2_48_2012-11-02,2000.31181336
2_48_2012-11-09,1499.4983994
2_48_2012-11-16,2980.82865783
2_48_2012-11-23,3286.8960758
2_48_2012-11-30,1771.87750502
2_48_2012-12-07,1522.1315404
2_48_2012-12-14,1926.36595001
2_48_2012-12-21,4259.16411744
2_48_2012-12-28,2038.90244758
2_48_2013-01-04,1036.78804241
2_48_2013-01-11,1879.97407478
2_48_2013-01-18,2006.84269963
2_48_2013-01-25,1842.34768838
2_48_2013-02-01,737.704600604
2_48_2013-02-08,549.547388389
2_48_2013-02-15,560.579875295
2_48_2013-02-22,2114.38980751
2_48_2013-03-01,2220.36550694
2_48_2013-03-08,2346.04274238
2_48_2013-03-15,2077.85914036
2_48_2013-03-22,1960.21127302
2_48_2013-03-29,2116.54721273
2_48_2013-04-05,2315.93179305
2_48_2013-04-12,2107.4345167
2_48_2013-04-19,1997.79146724
2_48_2013-04-26,1881.91251086
2_48_2013-05-03,1884.63657328
2_48_2013-05-10,1297.30617199
2_48_2013-05-17,1822.39689395
2_48_2013-05-24,1745.93033705
2_48_2013-05-31,1660.9375297
2_48_2013-06-07,1467.77658948
2_48_2013-06-14,1707.11729903
2_48_2013-06-21,1369.11303581
2_48_2013-06-28,1471.50654918
2_48_2013-07-05,812.715686449
2_48_2013-07-12,1640.04008397
2_48_2013-07-19,1704.54193157
2_48_2013-07-26,1692.42759515
2_49_2012-11-02,14349.8630917
2_49_2012-11-09,17026.6454056
2_49_2012-11-16,10748.4301214
2_49_2012-11-23,23179.9329722
2_49_2012-11-30,9349.75699502
2_49_2012-12-07,13717.4328419
2_49_2012-12-14,13876.4546324
2_49_2012-12-21,7128.84926643
2_49_2012-12-28,16638.996159
2_49_2013-01-04,16190.8753399
2_49_2013-01-11,13547.581951
2_49_2013-01-18,15441.4089969
2_49_2013-01-25,14710.482124
2_49_2013-02-01,7063.28085779
2_49_2013-02-08,27923.2853823
2_49_2013-02-15,23206.7469254
2_49_2013-02-22,17535.8008149
2_49_2013-03-01,19061.5042937
2_49_2013-03-08,19167.0413421
2_49_2013-03-15,16839.6863714
2_49_2013-03-22,17073.5393891
2_49_2013-03-29,17166.6557478
2_49_2013-04-05,15220.4021011
2_49_2013-04-12,15701.254515
2_49_2013-04-19,14185.9124576
2_49_2013-04-26,15813.1762612
2_49_2013-05-03,15529.5189781
2_49_2013-05-10,17585.9189145
2_49_2013-05-17,14640.6710887
2_49_2013-05-24,14470.0730226
2_49_2013-05-31,14303.1466059
2_49_2013-06-07,16971.590512
2_49_2013-06-14,13727.6668401
2_49_2013-06-21,16766.4782507
2_49_2013-06-28,14660.5110882
2_49_2013-07-05,20240.8110495
2_49_2013-07-12,12675.8857473
2_49_2013-07-19,14717.1554706
2_49_2013-07-26,14616.9747447
2_52_2012-11-02,4260.24672798
2_52_2012-11-09,3918.16017444
2_52_2012-11-16,5649.88405268
2_52_2012-11-23,4554.00793926
2_52_2012-11-30,4707.60752292
2_52_2012-12-07,3915.71531452
2_52_2012-12-14,4394.18746392
2_52_2012-12-21,6749.10961106
2_52_2012-12-28,3638.78736885
2_52_2013-01-04,4103.22681633
2_52_2013-01-11,4537.20788242
2_52_2013-01-18,4645.33539735
2_52_2013-01-25,4237.43925009
2_52_2013-02-01,4465.70285706
2_52_2013-02-08,3760.79411987
2_52_2013-02-15,4896.88350942
2_52_2013-02-22,4585.80535815
2_52_2013-03-01,4705.26889477
2_52_2013-03-08,4594.90746885
2_52_2013-03-15,4345.87263283
2_52_2013-03-22,4088.29870189
2_52_2013-03-29,4431.75722126
2_52_2013-04-05,4275.43010736
2_52_2013-04-12,4101.53555884
2_52_2013-04-19,3837.60686661
2_52_2013-04-26,4063.27815288
2_52_2013-05-03,3846.83011619
2_52_2013-05-10,4279.81535532
2_52_2013-05-17,3723.58310148
2_52_2013-05-24,3293.88272522
2_52_2013-05-31,3356.71073549
2_52_2013-06-07,3479.12220097
2_52_2013-06-14,3287.07499998
2_52_2013-06-21,3210.51908646
2_52_2013-06-28,3266.30555113
2_52_2013-07-05,2934.1575447
2_52_2013-07-12,3170.38882347
2_52_2013-07-19,3407.80189542
2_52_2013-07-26,3293.93149596
2_54_2012-11-02,41.4921590326
2_54_2012-11-09,34.7030016171
2_54_2012-11-16,107.37915295
2_54_2012-11-23,-206.120217703
2_54_2012-11-30,62.7245419508
2_54_2012-12-07,28.0125655073
2_54_2012-12-14,37.1332238999
2_54_2012-12-21,182.647662581
2_54_2012-12-28,34.2137404763
2_54_2013-01-04,45.4269170456
2_54_2013-01-11,42.7029542011
2_54_2013-01-18,34.7372790623
2_54_2013-01-25,32.017256838
2_54_2013-02-08,151.778004318
2_54_2013-02-15,152.816560028
2_54_2013-02-22,39.2921658583
2_54_2013-03-01,35.6701141156
2_54_2013-03-08,47.5069695216
2_54_2013-03-15,40.8272325472
2_54_2013-03-22,34.0057552077
2_54_2013-04-05,44.7894648013
2_54_2013-04-19,35.1330809845
2_54_2013-04-26,30.8890630641
2_54_2013-05-03,38.6258546385
2_54_2013-05-10,19.6639322164
2_54_2013-05-17,34.5168970399
2_54_2013-05-31,29.5258994652
2_54_2013-06-14,30.0850731219
2_54_2013-06-28,34.9496089786
2_54_2013-07-05,17.8662705933
2_54_2013-07-26,31.5756277629
2_55_2012-11-02,13976.2118772
2_55_2012-11-09,13356.2774614
2_55_2012-11-16,19569.1715685
2_55_2012-11-23,66207.5122244
2_55_2012-11-30,19345.7749963
2_55_2012-12-07,13985.96666
2_55_2012-12-14,16837.4259263
2_55_2012-12-21,53250.1644515
2_55_2012-12-28,25336.6340557
2_55_2013-01-04,11892.3329613
2_55_2013-01-11,16841.314704
2_55_2013-01-18,17435.7518781
2_55_2013-01-25,15224.737007
2_55_2013-02-01,8157.33504609
2_55_2013-02-08,16170.5389478
2_55_2013-02-15,13017.2526932
2_55_2013-02-22,13906.1218985
2_55_2013-03-01,13262.264533
2_55_2013-03-08,13986.0249331
2_55_2013-03-15,12447.4934121
2_55_2013-03-22,12689.03213
2_55_2013-03-29,14278.2433672
2_55_2013-04-05,13077.7631047
2_55_2013-04-12,11806.241539
2_55_2013-04-19,10959.5165292
2_55_2013-04-26,12751.4163517
2_55_2013-05-03,12203.201251
2_55_2013-05-10,12321.4875086
2_55_2013-05-17,10159.8229374
2_55_2013-05-24,10369.5912198
2_55_2013-05-31,8635.4136582
2_55_2013-06-07,9989.38707871
2_55_2013-06-14,9211.92116166
2_55_2013-06-21,8484.25954646
2_55_2013-06-28,7285.56718737
2_55_2013-07-05,11545.8544838
2_55_2013-07-12,7791.81883691
2_55_2013-07-19,7683.83022261
2_55_2013-07-26,6354.46855634
2_56_2012-11-02,4823.18499923
2_56_2012-11-09,2232.31919705
2_56_2012-11-16,7591.84545357
2_56_2012-11-23,62223.4129058
2_56_2012-11-30,11000.4309686
2_56_2012-12-07,572.84765159
2_56_2012-12-14,1056.34775282
2_56_2012-12-21,-883.253700401
2_56_2012-12-28,10929.16493
2_56_2013-01-04,2110.95243458
2_56_2013-01-11,1294.6605843
2_56_2013-01-18,3213.22710136
2_56_2013-01-25,1136.30202587
2_56_2013-02-01,-9689.15727382
2_56_2013-02-08,12087.5974667
2_56_2013-02-15,6051.01684962
2_56_2013-02-22,9523.64633313
2_56_2013-03-01,12726.4614025
2_56_2013-03-08,15584.6413965
2_56_2013-03-15,9050.92918974
2_56_2013-03-22,10675.8493702
2_56_2013-03-29,11368.3138562
2_56_2013-04-05,11519.5285429
2_56_2013-04-12,8314.55237086
2_56_2013-04-19,5434.16449553
2_56_2013-04-26,4729.27931609
2_56_2013-05-03,5221.1067793
2_56_2013-05-10,4686.85147628
2_56_2013-05-17,4228.39450687
2_56_2013-05-24,7846.20220544
2_56_2013-05-31,2916.05016225
2_56_2013-06-07,4182.29063822
2_56_2013-06-14,4564.25745042
2_56_2013-06-21,3075.00183109
2_56_2013-06-28,2562.57611044
2_56_2013-07-05,4179.21365952
2_56_2013-07-12,1266.81743866
2_56_2013-07-19,4152.79641518
2_56_2013-07-26,4552.66108753
2_58_2012-11-02,21152.6866348
2_58_2012-11-09,28886.5025914
2_58_2012-11-16,21311.7624134
2_58_2012-11-23,58587.5934167
2_58_2012-11-30,32565.7623834
2_58_2012-12-07,23332.2475177
2_58_2012-12-14,27459.2864245
2_58_2012-12-21,39206.8032435
2_58_2012-12-28,25940.7934151
2_58_2013-01-04,29506.2704654
2_58_2013-01-11,24532.4396746
2_58_2013-01-18,29656.6606443
2_58_2013-01-25,29723.0494495
2_58_2013-02-01,26324.252522
2_58_2013-02-08,25451.6810501
2_58_2013-02-15,26388.4118983
2_58_2013-02-22,24407.0452719
2_58_2013-03-01,24574.2087078
2_58_2013-03-08,16961.1025191
2_58_2013-03-15,22450.1765998
2_58_2013-03-22,21165.6226593
2_58_2013-03-29,22558.2137403
2_58_2013-04-05,14725.8147548
2_58_2013-04-12,20152.2441938
2_58_2013-04-19,20475.5555373
2_58_2013-04-26,26985.5661977
2_58_2013-05-03,22546.59652
2_58_2013-05-10,22131.5311307
2_58_2013-05-17,21678.9176757
2_58_2013-05-24,20337.2295399
2_58_2013-05-31,23280.4586904
2_58_2013-06-07,23758.9781597
2_58_2013-06-14,18533.2430433
2_58_2013-06-21,26231.198837
2_58_2013-06-28,19509.3925389
2_58_2013-07-05,34627.9068791
2_58_2013-07-12,18691.699695
2_58_2013-07-19,21622.1143831
2_58_2013-07-26,20602.2135017
2_59_2012-11-02,1151.99532292
2_59_2012-11-09,1387.47472332
2_59_2012-11-16,1848.80290317
2_59_2012-11-23,8390.11013788
2_59_2012-11-30,2545.23477746
2_59_2012-12-07,1196.25215663
2_59_2012-12-14,2020.95027489
2_59_2012-12-21,9319.94001648
2_59_2012-12-28,12634.3878381
2_59_2013-01-04,1213.69999921
2_59_2013-01-11,1307.3173365
2_59_2013-01-18,2365.66300378
2_59_2013-01-25,1983.22121594
2_59_2013-02-01,20.1874005542
2_59_2013-02-08,1618.29140122
2_59_2013-02-15,876.872877702
2_59_2013-02-22,1366.32987049
2_59_2013-03-01,1573.56976297
2_59_2013-03-08,1662.13097304
2_59_2013-03-15,954.555752134
2_59_2013-03-22,977.688177474
2_59_2013-03-29,1375.39422829
2_59_2013-04-05,998.368737337
2_59_2013-04-12,1181.39889894
2_59_2013-04-19,1022.16815048
2_59_2013-04-26,1523.7986179
2_59_2013-05-03,1330.84435309
2_59_2013-05-10,1021.36121425
2_59_2013-05-17,792.995709041
2_59_2013-05-24,843.12183367
2_59_2013-05-31,497.74800844
2_59_2013-06-07,697.957467709
2_59_2013-06-14,511.329739021
2_59_2013-06-21,448.421529866
2_59_2013-06-28,-140.150543343
2_59_2013-07-05,843.887650203
2_59_2013-07-12,123.008058267
2_59_2013-07-19,201.750755475
2_59_2013-07-26,-108.600685265
2_60_2012-11-02,294.0458128
2_60_2012-11-09,348.833008054
2_60_2012-11-16,204.929678972
2_60_2012-11-23,791.647445091
2_60_2012-11-30,383.662330934
2_60_2012-12-07,291.051538024
2_60_2012-12-14,328.123730787
2_60_2012-12-21,320.133914279
2_60_2012-12-28,318.71460954
2_60_2013-01-04,263.436038839
2_60_2013-01-11,293.692938154
