Id,Weekly_Sales
2_21_2013-03-08,8238.31
2_21_2013-03-15,7988.96
2_21_2013-03-22,8450.82
2_21_2013-03-29,8457.0
2_21_2013-04-05,10124.45
2_21_2013-04-12,7547.16
2_21_2013-04-19,7547.16
2_21_2013-04-26,14811.89
2_21_2013-05-03,10106.41
2_21_2013-05-10,7672.0
2_21_2013-05-17,14811.89
2_21_2013-05-24,14811.89
2_21_2013-05-31,7767.15
2_21_2013-06-07,10106.41
2_21_2013-06-14,7826.65
2_21_2013-06-21,7826.65
2_21_2013-06-28,11415.99
2_21_2013-07-05,8662.35
2_21_2013-07-12,7230.31
2_21_2013-07-19,14811.89
2_21_2013-07-26,14811.89
2_22_2012-11-02,11406.28
2_22_2012-11-09,11423.75
2_22_2012-11-16,10603.89
2_22_2012-11-23,26993.34
2_22_2012-11-30,10476.82
2_22_2012-12-07,11627.47
2_22_2012-12-14,10476.82
2_22_2012-12-21,10296.29
2_22_2012-12-28,13068.02
2_22_2013-01-04,10981.26
2_22_2013-01-11,10981.26
2_22_2013-01-18,10476.82
2_22_2013-01-25,10476.82
2_22_2013-02-01,11857.31
2_22_2013-02-08,12704.04
2_22_2013-02-15,11857.31
2_22_2013-02-22,11406.28
2_22_2013-03-01,11234.12
2_22_2013-03-08,10603.89
2_22_2013-03-15,11371.19
2_22_2013-03-22,11284.18
2_22_2013-03-29,11406.28
2_22_2013-04-05,10169.55
2_22_2013-04-12,10296.29
2_22_2013-04-19,10296.29
2_22_2013-04-26,13208.75
2_22_2013-05-03,11284.18
2_22_2013-05-10,16016.91
2_22_2013-05-17,10296.29
2_22_2013-05-24,10296.29
2_22_2013-05-31,13208.75
2_22_2013-06-07,11857.31
2_22_2013-06-14,11284.18
2_22_2013-06-21,11423.75
2_22_2013-06-28,11627.47
2_22_2013-07-05,11857.31
2_22_2013-07-12,10296.29
2_22_2013-07-19,13919.73
2_22_2013-07-26,13208.75
2_23_2012-11-02,20133.52
2_23_2012-11-09,25824.58
2_23_2012-11-16,26503.72
2_23_2012-11-23,30546.33
2_23_2012-11-30,20133.52
2_23_2012-12-07,20513.8
2_23_2012-12-14,20133.52
2_23_2012-12-21,16752.99
2_23_2012-12-28,21735.59
2_23_2013-01-04,20841.36
2_23_2013-01-11,20841.36
2_23_2013-01-18,19032.57
2_23_2013-01-25,19032.57
2_23_2013-02-01,29981.95
2_23_2013-02-08,22572.73
2_23_2013-02-15,26503.72
2_23_2013-02-22,20133.52
2_23_2013-03-01,23949.14
2_23_2013-03-08,27084.02
2_23_2013-03-15,20133.52
2_23_2013-03-22,21132.94
2_23_2013-03-29,20133.52
2_23_2013-04-05,26503.72
2_23_2013-04-12,16752.99
2_23_2013-04-19,16752.99
2_23_2013-04-26,19032.57
2_23_2013-05-03,21132.94
2_23_2013-05-10,27119.98
2_23_2013-05-17,16752.99
2_23_2013-05-24,16752.99
2_23_2013-05-31,19032.57
2_23_2013-06-07,32207.84
2_23_2013-06-14,21132.94
2_23_2013-06-21,25824.58
2_23_2013-06-28,20513.8
2_23_2013-07-05,29981.95
2_23_2013-07-12,16752.99
2_23_2013-07-19,19032.57
2_23_2013-07-26,19032.57
2_24_2012-11-02,4193.36
2_24_2012-11-09,6235.94
2_24_2012-11-16,5608.52
2_24_2012-11-23,14529.15
2_24_2012-11-30,4193.36
2_24_2012-12-07,4813.31
2_24_2012-12-14,4193.36
2_24_2012-12-21,5942.96
2_24_2012-12-28,4236.56
2_24_2013-01-04,3750.01
2_24_2013-01-11,3750.01
2_24_2013-01-18,4313.9
2_24_2013-01-25,14642.07
2_24_2013-02-01,14712.13
2_24_2013-02-08,5935.4
2_24_2013-02-15,5608.52
2_24_2013-02-22,4193.36
2_24_2013-03-01,14642.07
2_24_2013-03-08,14712.13
2_24_2013-03-15,4193.36
2_24_2013-03-22,5386.14
2_24_2013-03-29,4193.36
2_24_2013-04-05,5608.52
2_24_2013-04-12,5525.58
2_24_2013-04-19,5942.96
2_24_2013-04-26,14642.07
2_24_2013-05-03,5525.58
2_24_2013-05-10,10526.0
2_24_2013-05-17,14642.07
2_24_2013-05-24,14642.07
2_24_2013-05-31,4313.9
2_24_2013-06-07,26097.66
2_24_2013-06-14,5460.65
2_24_2013-06-21,5801.98
2_24_2013-06-28,26097.66
2_24_2013-07-05,14712.13
2_24_2013-07-12,5780.13
2_24_2013-07-19,14642.07
2_24_2013-07-26,14642.07
2_25_2012-11-02,10127.64
2_25_2012-11-09,12090.67
2_25_2012-11-16,14370.04
2_25_2012-11-23,15096.38
2_25_2012-11-30,10127.64
2_25_2012-12-07,11613.66
2_25_2012-12-14,10127.64
2_25_2012-12-21,11893.45
2_25_2012-12-28,12141.41
2_25_2013-01-04,13738.08
2_25_2013-01-11,16415.05
2_25_2013-01-18,12961.33
2_25_2013-01-25,12961.33
2_25_2013-02-01,13697.93
2_25_2013-02-08,12435.94
2_25_2013-02-15,14370.04
2_25_2013-02-22,10127.64
2_25_2013-03-01,12962.63
2_25_2013-03-08,14379.23
2_25_2013-03-15,10127.64
2_25_2013-03-22,11377.59
2_25_2013-03-29,10127.64
2_25_2013-04-05,14370.04
2_25_2013-04-12,11377.59
2_25_2013-04-19,11893.45
2_25_2013-04-26,12962.63
2_25_2013-05-03,11377.59
2_25_2013-05-10,14472.9
2_25_2013-05-17,11893.45
2_25_2013-05-24,11893.45
2_25_2013-05-31,12962.63
2_25_2013-06-07,15180.28
2_25_2013-06-14,11377.59
2_25_2013-06-21,12090.67
2_25_2013-06-28,11613.66
2_25_2013-07-05,13697.93
2_25_2013-07-12,11893.45
2_25_2013-07-19,17776.31
2_25_2013-07-26,12962.63
2_26_2012-11-02,5820.49
2_26_2012-11-09,6048.51
2_26_2012-11-16,10576.16
2_26_2012-11-23,15642.36
2_26_2012-11-30,5820.49
2_26_2012-12-07,12950.43
2_26_2012-12-14,5820.49
2_26_2012-12-21,10564.17
2_26_2012-12-28,11442.32
2_26_2013-01-04,11442.32
2_26_2013-01-11,5922.15
2_26_2013-01-18,5831.27
2_26_2013-01-25,14195.06
2_26_2013-02-01,7139.51
2_26_2013-02-08,10576.16
2_26_2013-02-15,11900.55
2_26_2013-02-22,5820.49
2_26_2013-03-01,14195.06
2_26_2013-03-08,10576.16
2_26_2013-03-15,5820.49
2_26_2013-03-22,6747.98
2_26_2013-03-29,5820.49
2_26_2013-04-05,11150.68
2_26_2013-04-12,6520.65
2_26_2013-04-19,10564.17
2_26_2013-04-26,14195.06
2_26_2013-05-03,11900.55
2_26_2013-05-10,11870.34
2_26_2013-05-17,14195.06
2_26_2013-05-24,14195.06
2_26_2013-05-31,10564.17
2_26_2013-06-07,11900.55
2_26_2013-06-14,5937.57
2_26_2013-06-21,6048.51
2_26_2013-06-28,17785.07
2_26_2013-07-05,7139.51
2_26_2013-07-12,6520.65
2_26_2013-07-19,10564.17
2_26_2013-07-26,14195.06
2_27_2012-11-02,1353.89
2_27_2012-11-09,1025.14
2_27_2012-11-16,1116.04
2_27_2012-11-23,2914.17
2_27_2012-11-30,1345.0
2_27_2012-12-07,1096.82
2_27_2012-12-14,1345.0
2_27_2012-12-21,1306.66
2_27_2012-12-28,1769.13
2_27_2013-01-04,1769.13
2_27_2013-01-11,1353.89
2_27_2013-01-18,1345.0
2_27_2013-01-25,1345.0
2_27_2013-02-01,2085.69
2_27_2013-02-08,1128.31
2_27_2013-02-15,1196.65
2_27_2013-02-22,1055.8
2_27_2013-03-01,1456.14
2_27_2013-03-08,1116.04
2_27_2013-03-15,1685.16
2_27_2013-03-22,1185.49
2_27_2013-03-29,1055.8
2_27_2013-04-05,1089.98
2_27_2013-04-12,1055.8
2_27_2013-04-19,1306.66
2_27_2013-04-26,1731.93
2_27_2013-05-03,1185.49
2_27_2013-05-10,1096.82
2_27_2013-05-17,1306.66
2_27_2013-05-24,1306.66
2_27_2013-05-31,1718.14
2_27_2013-06-07,1331.1
2_27_2013-06-14,1185.49
2_27_2013-06-21,1025.14
2_27_2013-06-28,1302.47
2_27_2013-07-05,2085.69
2_27_2013-07-12,1038.91
2_27_2013-07-19,1718.14
2_27_2013-07-26,1731.93
2_28_2012-11-02,624.96
2_28_2012-11-09,328.78
2_28_2012-11-16,491.94
2_28_2012-11-23,1277.99
2_28_2012-11-30,603.21
2_28_2012-12-07,372.88
2_28_2012-12-14,603.21
2_28_2012-12-21,1025.47
2_28_2012-12-28,741.66
2_28_2013-01-04,802.58
2_28_2013-01-11,736.0
2_28_2013-01-18,603.21
2_28_2013-01-25,1432.18
2_28_2013-02-01,1212.42
2_28_2013-02-08,524.07
2_28_2013-02-15,441.53
2_28_2013-02-22,641.87
2_28_2013-03-01,1025.47
2_28_2013-03-08,422.67
2_28_2013-03-15,736.0
2_28_2013-03-22,389.55
2_28_2013-03-29,641.87
2_28_2013-04-05,475.69
2_28_2013-04-12,389.55
2_28_2013-04-19,1025.47
2_28_2013-04-26,1025.47
2_28_2013-05-03,389.55
2_28_2013-05-10,393.1
2_28_2013-05-17,1432.18
2_28_2013-05-24,1025.47
2_28_2013-05-31,1025.47
2_28_2013-06-07,1195.99
2_28_2013-06-14,350.21
2_28_2013-06-21,328.78
2_28_2013-06-28,1195.99
2_28_2013-07-05,1212.42
2_28_2013-07-12,332.71
2_28_2013-07-19,1432.18
2_28_2013-07-26,1025.47
2_29_2012-11-02,5788.55
2_29_2012-11-09,5960.88
2_29_2012-11-16,6919.72
2_29_2012-11-23,20028.07
2_29_2012-11-30,5788.55
2_29_2012-12-07,5171.73
2_29_2012-12-14,5788.55
2_29_2012-12-21,5563.13
2_29_2012-12-28,10734.87
2_29_2013-01-04,5580.99
2_29_2013-01-11,5811.07
2_29_2013-01-18,5806.59
2_29_2013-01-25,12831.95
2_29_2013-02-01,6237.6
2_29_2013-02-08,6938.9
2_29_2013-02-15,5232.37
2_29_2013-02-22,5788.55
2_29_2013-03-01,12831.95
2_29_2013-03-08,6344.88
2_29_2013-03-15,5788.55
2_29_2013-03-22,5784.06
2_29_2013-03-29,5788.55
2_29_2013-04-05,5586.96
2_29_2013-04-12,5609.07
2_29_2013-04-19,5563.13
2_29_2013-04-26,12831.95
2_29_2013-05-03,5232.37
2_29_2013-05-10,5608.48
2_29_2013-05-17,12831.95
2_29_2013-05-24,12831.95
2_29_2013-05-31,5563.13
2_29_2013-06-07,12149.61
2_29_2013-06-14,5614.75
2_29_2013-06-21,5698.79
2_29_2013-06-28,12149.61
2_29_2013-07-05,6237.6
2_29_2013-07-12,5609.07
2_29_2013-07-19,12831.95
2_29_2013-07-26,12831.95
2_30_2012-11-02,3327.42
2_30_2012-11-09,4304.14
2_30_2012-11-16,4802.32
2_30_2012-11-23,3785.8
2_30_2012-11-30,3327.42
2_30_2012-12-07,3085.98
2_30_2012-12-14,3327.42
2_30_2012-12-21,3307.9
2_30_2012-12-28,3424.44
2_30_2013-01-04,3215.58
2_30_2013-01-11,3215.58
2_30_2013-01-18,3680.4
2_30_2013-01-25,3625.52
2_30_2013-02-01,4510.6
2_30_2013-02-08,3775.38
2_30_2013-02-15,4640.24
2_30_2013-02-22,3327.42
2_30_2013-03-01,3625.52
2_30_2013-03-08,4510.6
2_30_2013-03-15,3327.42
2_30_2013-03-22,4295.54
2_30_2013-03-29,3327.42
2_30_2013-04-05,4143.94
2_30_2013-04-12,3307.9
2_30_2013-04-19,3307.9
2_30_2013-04-26,3625.52
2_30_2013-05-03,4531.46
2_30_2013-05-10,2954.18
2_30_2013-05-17,3307.9
2_30_2013-05-24,3307.9
2_30_2013-05-31,3680.4
2_30_2013-06-07,3510.07
2_30_2013-06-14,4257.68
2_30_2013-06-21,4304.14
2_30_2013-06-28,3377.26
2_30_2013-07-05,4510.6
2_30_2013-07-12,3307.9
2_30_2013-07-19,3625.52
2_30_2013-07-26,3625.52
2_31_2012-11-02,2465.94
2_31_2012-11-09,2700.41
2_31_2012-11-16,2545.62
2_31_2012-11-23,2157.82
2_31_2012-11-30,2227.74
2_31_2012-12-07,2615.57
2_31_2012-12-14,2227.74
2_31_2012-12-21,2337.28
2_31_2012-12-28,2651.52
2_31_2013-01-04,2651.52
2_31_2013-01-11,2465.94
2_31_2013-01-18,2227.74
2_31_2013-01-25,2227.74
2_31_2013-02-01,2700.41
2_31_2013-02-08,3195.08
2_31_2013-02-15,2657.86
2_31_2013-02-22,2738.09
2_31_2013-03-01,3076.88
2_31_2013-03-08,2545.62
2_31_2013-03-15,2954.07
2_31_2013-03-22,2465.94
2_31_2013-03-29,2738.09
2_31_2013-04-05,2372.0
2_31_2013-04-12,2337.28
2_31_2013-04-19,2337.28
2_31_2013-04-26,3095.22
2_31_2013-05-03,2540.6
2_31_2013-05-10,2615.57
2_31_2013-05-17,2337.28
2_31_2013-05-24,2337.28
2_31_2013-05-31,3095.22
2_31_2013-06-07,2700.41
2_31_2013-06-14,2157.82
2_31_2013-06-21,2612.94
2_31_2013-06-28,2612.94
2_31_2013-07-05,2700.41
2_31_2013-07-12,2337.28
2_31_2013-07-19,3095.22
2_31_2013-07-26,3095.22
2_32_2012-11-02,11788.06
2_32_2012-11-09,10457.55
2_32_2012-11-16,11172.15
2_32_2012-11-23,14477.16
2_32_2012-11-30,10171.03
2_32_2012-12-07,11064.11
2_32_2012-12-14,10171.03
2_32_2012-12-21,7406.89
2_32_2012-12-28,16506.96
2_32_2013-01-04,6785.69
2_32_2013-01-11,11788.06
2_32_2013-01-18,10171.03
2_32_2013-01-25,23953.0
2_32_2013-02-01,10168.91
2_32_2013-02-08,11481.92
2_32_2013-02-15,10457.55
2_32_2013-02-22,7212.11
2_32_2013-03-01,10118.93
2_32_2013-03-08,10168.91
2_32_2013-03-15,10171.03
2_32_2013-03-22,11788.06
2_32_2013-03-29,7212.11
2_32_2013-04-05,11971.36
2_32_2013-04-12,8172.35
2_32_2013-04-19,7406.89
2_32_2013-04-26,23953.0
2_32_2013-05-03,10457.55
2_32_2013-05-10,11064.11
2_32_2013-05-17,10118.93
2_32_2013-05-24,23953.0
2_32_2013-05-31,7406.89
2_32_2013-06-07,10457.55
2_32_2013-06-14,11045.13
2_32_2013-06-21,11045.13
2_32_2013-06-28,11045.13
2_32_2013-07-05,10168.91
2_32_2013-07-12,10291.21
2_32_2013-07-19,23953.0
2_32_2013-07-26,23953.0
2_33_2012-11-02,3530.41
2_33_2012-11-09,6168.98
2_33_2012-11-16,5941.12
2_33_2012-11-23,12888.99
2_33_2012-11-30,3530.41
2_33_2012-12-07,3469.06
2_33_2012-12-14,3530.41
2_33_2012-12-21,3782.04
2_33_2012-12-28,3734.79
2_33_2013-01-04,3727.53
2_33_2013-01-11,3727.53
2_33_2013-01-18,3266.48
2_33_2013-01-25,15695.93
2_33_2013-02-01,10169.41
2_33_2013-02-08,4953.62
2_33_2013-02-15,5941.12
2_33_2013-02-22,3530.41
2_33_2013-03-01,15695.93
2_33_2013-03-08,10169.41
2_33_2013-03-15,3530.41
2_33_2013-03-22,4250.88
2_33_2013-03-29,3530.41
2_33_2013-04-05,5530.43
2_33_2013-04-12,3782.04
2_33_2013-04-19,3782.04
2_33_2013-04-26,15695.93
2_33_2013-05-03,4250.88
2_33_2013-05-10,11130.44
2_33_2013-05-17,15695.93
2_33_2013-05-24,15695.93
2_33_2013-05-31,3266.48
2_33_2013-06-07,23854.41
2_33_2013-06-14,4250.88
2_33_2013-06-21,5737.43
2_33_2013-06-28,23854.41
2_33_2013-07-05,10169.41
2_33_2013-07-12,3782.04
2_33_2013-07-19,15695.93
2_33_2013-07-26,15695.93
2_34_2012-11-02,11203.41
2_34_2012-11-09,15107.51
2_34_2012-11-16,19189.29
2_34_2012-11-23,18976.89
2_34_2012-11-30,11203.41
2_34_2012-12-07,13463.6
2_34_2012-12-14,11203.41
2_34_2012-12-21,13011.81
2_34_2012-12-28,13386.54
2_34_2013-01-04,12612.13
2_34_2013-01-11,12612.13
2_34_2013-01-18,10999.44
2_34_2013-01-25,10999.44
2_34_2013-02-01,15626.89
2_34_2013-02-08,16286.18
2_34_2013-02-15,19913.85
2_34_2013-02-22,11203.41
2_34_2013-03-01,15477.49
2_34_2013-03-08,15626.89
2_34_2013-03-15,11203.41
2_34_2013-03-22,13969.27
2_34_2013-03-29,11203.41
2_34_2013-04-05,19221.88
2_34_2013-04-12,13011.81
2_34_2013-04-19,13011.81
2_34_2013-04-26,10999.44
2_34_2013-05-03,13969.27
2_34_2013-05-10,18398.11
2_34_2013-05-17,13011.81
2_34_2013-05-24,13011.81
2_34_2013-05-31,10999.44
2_34_2013-06-07,19913.85
2_34_2013-06-14,13969.27
2_34_2013-06-21,15107.51
2_34_2013-06-28,13463.6
2_34_2013-07-05,15626.89
2_34_2013-07-12,13011.81
2_34_2013-07-19,10999.44
2_34_2013-07-26,10999.44
2_35_2012-11-02,2984.56
2_35_2012-11-09,2417.32
2_35_2012-11-16,4098.35
2_35_2012-11-23,3793.97
2_35_2012-11-30,2383.29
2_35_2012-12-07,1823.36
2_35_2012-12-14,2383.29
2_35_2012-12-21,2091.28
2_35_2012-12-28,2593.69
2_35_2013-01-04,2593.69
2_35_2013-01-11,2690.68
2_35_2013-01-18,2383.29
2_35_2013-01-25,3162.24
2_35_2013-02-01,2402.0
2_35_2013-02-08,2611.36
2_35_2013-02-15,4515.38
2_35_2013-02-22,2984.56
2_35_2013-03-01,2671.37
2_35_2013-03-08,2402.0
2_35_2013-03-15,2383.29
2_35_2013-03-22,1801.1
2_35_2013-03-29,2984.56
2_35_2013-04-05,3788.37
2_35_2013-04-12,1801.1
2_35_2013-04-19,2091.28
2_35_2013-04-26,2671.37
2_35_2013-05-03,1801.1
2_35_2013-05-10,4557.05
2_35_2013-05-17,2091.28
2_35_2013-05-24,2091.28
2_35_2013-05-31,2671.37
2_35_2013-06-07,4515.38
2_35_2013-06-14,1801.1
2_35_2013-06-21,2417.32
2_35_2013-06-28,1823.36
2_35_2013-07-05,2402.0
2_35_2013-07-12,2091.28
2_35_2013-07-19,3162.24
2_35_2013-07-26,2671.37
2_36_2012-11-02,1291.22
2_36_2012-11-09,2016.0
2_36_2012-11-16,1029.44
2_36_2012-11-23,2785.16
2_36_2012-11-30,1291.22
2_36_2012-12-07,1878.44
2_36_2012-12-14,1291.22
2_36_2012-12-21,1033.32
2_36_2012-12-28,1038.46
2_36_2013-01-04,1038.46
2_36_2013-01-11,1123.22
2_36_2013-01-18,2399.0
2_36_2013-01-25,2399.0
2_36_2013-02-01,3213.77
2_36_2013-02-08,1029.44
2_36_2013-02-15,2492.0
2_36_2013-02-22,1291.22
2_36_2013-03-01,1033.32
2_36_2013-03-08,1029.44
2_36_2013-03-15,1291.22
2_36_2013-03-22,2502.0
2_36_2013-03-29,1291.22
2_36_2013-04-05,2750.0
2_36_2013-04-12,1722.0
2_36_2013-04-19,1033.32
2_36_2013-04-26,1033.32
2_36_2013-05-03,2492.0
2_36_2013-05-10,2085.69
2_36_2013-05-17,1944.0
2_36_2013-05-24,1033.32
2_36_2013-05-31,1033.32
2_36_2013-06-07,2492.0
2_36_2013-06-14,6816.0
2_36_2013-06-21,2016.0
2_36_2013-06-28,5192.28
2_36_2013-07-05,3213.77
2_36_2013-07-12,1722.0
2_36_2013-07-19,2073.99
2_36_2013-07-26,1033.32
2_37_2012-11-02,3969.67
2_37_2012-11-09,3811.6
2_37_2012-11-16,4251.25
2_37_2012-11-23,4506.03
2_37_2012-11-30,4027.23
2_37_2012-12-07,4412.08
2_37_2012-12-14,4027.23
2_37_2012-12-21,3999.22
2_37_2012-12-28,3888.75
2_37_2013-01-04,3910.96
2_37_2013-01-11,3910.96
2_37_2013-01-18,4027.23
2_37_2013-01-25,3744.56
2_37_2013-02-01,4001.08
2_37_2013-02-08,4563.13
2_37_2013-02-15,4251.25
2_37_2013-02-22,4049.62
2_37_2013-03-01,3744.56
2_37_2013-03-08,4001.08
2_37_2013-03-15,4049.62
2_37_2013-03-22,3969.67
2_37_2013-03-29,4049.62
2_37_2013-04-05,4251.25
2_37_2013-04-12,4156.13
2_37_2013-04-19,3999.22
2_37_2013-04-26,3744.56
2_37_2013-05-03,4356.42
2_37_2013-05-10,4257.85
2_37_2013-05-17,3744.56
2_37_2013-05-24,3744.56
2_37_2013-05-31,3999.22
2_37_2013-06-07,4040.06
2_37_2013-06-14,4356.42
2_37_2013-06-21,3811.6
2_37_2013-06-28,4040.06
2_37_2013-07-05,4001.08
2_37_2013-07-12,4156.13
2_37_2013-07-19,3744.56
2_37_2013-07-26,3744.56
2_38_2012-11-02,78007.32
2_38_2012-11-09,64931.05
2_38_2012-11-16,75275.93
2_38_2012-11-23,63560.48
2_38_2012-11-30,68932.17
2_38_2012-12-07,66962.97
2_38_2012-12-14,68932.17
2_38_2012-12-21,60410.33
2_38_2012-12-28,84624.25
2_38_2013-01-04,84624.25
2_38_2013-01-11,76287.15
2_38_2013-01-18,68932.17
2_38_2013-01-25,80493.1
2_38_2013-02-01,73745.16
2_38_2013-02-08,72420.96
2_38_2013-02-15,74538.14
2_38_2013-02-22,76287.15
2_38_2013-03-01,70757.72
2_38_2013-03-08,73745.16
2_38_2013-03-15,68932.17
2_38_2013-03-22,72382.28
2_38_2013-03-29,76287.15
2_38_2013-04-05,69125.45
2_38_2013-04-12,60410.33
2_38_2013-04-19,60410.33
2_38_2013-04-26,70757.72
2_38_2013-05-03,72382.28
2_38_2013-05-10,60168.96
2_38_2013-05-17,60410.33
2_38_2013-05-24,60410.33
2_38_2013-05-31,70757.72
2_38_2013-06-07,74538.14
2_38_2013-06-14,69686.03
2_38_2013-06-21,64931.05
2_38_2013-06-28,68752.24
2_38_2013-07-05,73745.16
2_38_2013-07-12,60410.33
2_38_2013-07-19,80460.48
2_38_2013-07-26,70757.72
2_40_2012-11-02,73992.82
2_40_2012-11-09,73179.59
2_40_2012-11-16,78730.79
2_40_2012-11-23,69479.79
2_40_2012-11-30,76958.58
2_40_2012-12-07,76840.74
2_40_2012-12-14,76958.58
2_40_2012-12-21,77608.73
2_40_2012-12-28,74489.03
2_40_2013-01-04,77075.94
2_40_2013-01-11,73992.82
2_40_2013-01-18,76568.94
2_40_2013-01-25,76568.94
2_40_2013-02-01,76536.89
2_40_2013-02-08,78740.15
2_40_2013-02-15,76536.89
2_40_2013-02-22,79392.43
2_40_2013-03-01,75780.29
2_40_2013-03-08,77013.83
2_40_2013-03-15,76958.58
2_40_2013-03-22,73992.82
2_40_2013-03-29,79392.43
2_40_2013-04-05,76342.23
2_40_2013-04-12,79305.26
2_40_2013-04-19,77608.73
2_40_2013-04-26,76568.94
2_40_2013-05-03,76536.89
2_40_2013-05-10,76840.74
2_40_2013-05-17,75780.29
2_40_2013-05-24,77608.73
2_40_2013-05-31,76568.94
2_40_2013-06-07,76536.89
2_40_2013-06-14,73610.36
2_40_2013-06-21,73179.59
2_40_2013-06-28,73610.36
2_40_2013-07-05,76536.89
2_40_2013-07-12,75567.17
2_40_2013-07-19,76568.94
2_40_2013-07-26,76568.94
2_41_2012-11-02,2490.01
2_41_2012-11-09,2047.2
2_41_2012-11-16,1417.75
2_41_2012-11-23,2460.38
2_41_2012-11-30,2476.0
2_41_2012-12-07,2380.88
2_41_2012-12-14,2476.0
2_41_2012-12-21,1934.51
2_41_2012-12-28,1042.0
2_41_2013-01-04,1042.0
2_41_2013-01-11,2490.01
2_41_2013-01-18,2476.0
2_41_2013-01-25,2476.0
2_41_2013-02-01,2257.47
2_41_2013-02-08,1135.0
2_41_2013-02-15,2310.5
2_41_2013-02-22,1966.0
2_41_2013-03-01,1934.51
2_41_2013-03-08,1417.75
2_41_2013-03-15,2977.8
2_41_2013-03-22,2490.01
2_41_2013-03-29,1966.0
2_41_2013-04-05,2257.0
2_41_2013-04-12,1966.0
2_41_2013-04-19,1934.51
2_41_2013-04-26,1934.51
2_41_2013-05-03,2372.5
2_41_2013-05-10,2380.88
2_41_2013-05-17,2234.63
2_41_2013-05-24,1934.51
2_41_2013-05-31,1934.51
2_41_2013-06-07,2372.5
2_41_2013-06-14,2460.38
2_41_2013-06-21,2047.2
2_41_2013-06-28,3090.91
2_41_2013-07-05,2257.47
2_41_2013-07-12,1599.29
2_41_2013-07-19,2070.0
2_41_2013-07-26,1934.51
2_42_2012-11-02,9001.64
2_42_2012-11-09,7744.0
2_42_2012-11-16,10142.33
2_42_2012-11-23,8624.23
2_42_2012-11-30,8549.4
2_42_2012-12-07,8078.79
2_42_2012-12-14,8549.4
2_42_2012-12-21,10324.24
2_42_2012-12-28,7594.23
2_42_2013-01-04,8082.11
2_42_2013-01-11,8383.24
2_42_2013-01-18,7766.11
2_42_2013-01-25,7766.11
2_42_2013-02-01,8728.1
2_42_2013-02-08,9120.06
2_42_2013-02-15,8851.31
2_42_2013-02-22,8530.26
2_42_2013-03-01,7872.75
2_42_2013-03-08,10142.33
2_42_2013-03-15,8530.26
2_42_2013-03-22,8184.85
2_42_2013-03-29,8530.26
2_42_2013-04-05,8851.31
2_42_2013-04-12,8184.85
2_42_2013-04-19,10324.24
2_42_2013-04-26,7766.11
2_42_2013-05-03,8184.85
2_42_2013-05-10,10004.38
2_42_2013-05-17,7872.75
2_42_2013-05-24,7872.75
2_42_2013-05-31,10324.24
2_42_2013-06-07,7328.16
2_42_2013-06-14,8184.85
2_42_2013-06-21,7744.0
2_42_2013-06-28,7328.16
2_42_2013-07-05,8728.1
2_42_2013-07-12,8796.61
2_42_2013-07-19,10324.24
2_42_2013-07-26,7766.11
2_44_2012-11-02,5857.49
2_44_2012-11-09,5263.12
2_44_2012-11-16,6746.18
2_44_2012-11-23,11621.86
2_44_2012-11-30,10959.31
2_44_2012-12-07,10297.19
2_44_2012-12-14,10959.31
2_44_2012-12-21,11080.74
2_44_2012-12-28,5910.13
2_44_2013-01-04,5910.13
2_44_2013-01-11,10100.17
2_44_2013-01-18,10959.31
2_44_2013-01-25,12318.47
2_44_2013-02-01,5263.12
2_44_2013-02-08,6453.86
2_44_2013-02-15,5263.12
2_44_2013-02-22,10100.17
2_44_2013-03-01,11080.74
2_44_2013-03-08,6746.18
2_44_2013-03-15,10100.17
2_44_2013-03-22,5857.49
2_44_2013-03-29,10100.17
2_44_2013-04-05,5080.89
2_44_2013-04-12,6017.31
2_44_2013-04-19,11080.74
2_44_2013-04-26,11080.74
2_44_2013-05-03,5263.12
2_44_2013-05-10,10762.27
2_44_2013-05-17,12318.47
2_44_2013-05-24,11080.74
2_44_2013-05-31,11080.74
2_44_2013-06-07,11667.52
2_44_2013-06-14,4303.83
2_44_2013-06-21,5860.97
2_44_2013-06-28,11667.52
2_44_2013-07-05,5263.12
2_44_2013-07-12,6017.31
2_44_2013-07-19,12318.47
2_44_2013-07-26,11080.74
2_45_2012-11-09,10.47
2_45_2012-12-21,10.47
2_45_2012-12-28,10.47
2_45_2013-01-04,10.47
2_46_2012-11-02,26440.08
2_46_2012-11-09,28275.07
2_46_2012-11-16,30310.24
2_46_2012-11-23,31715.55
2_46_2012-11-30,26336.61
2_46_2012-12-07,26439.43
2_46_2012-12-14,26336.61
2_46_2012-12-21,24041.3
2_46_2012-12-28,24073.77
2_46_2013-01-04,23206.75
2_46_2013-01-11,23206.75
2_46_2013-01-18,24409.99
2_46_2013-01-25,24409.99
2_46_2013-02-01,27842.0
2_46_2013-02-08,30801.94
2_46_2013-02-15,29031.26
2_46_2013-02-22,26440.08
2_46_2013-03-01,26278.04
2_46_2013-03-08,27842.0
2_46_2013-03-15,26336.61
2_46_2013-03-22,26549.11
2_46_2013-03-29,26440.08
2_46_2013-04-05,27563.18
2_46_2013-04-12,24041.3
2_46_2013-04-19,24041.3
2_46_2013-04-26,24409.99
2_46_2013-05-03,26549.11
2_46_2013-05-10,31002.47
2_46_2013-05-17,24041.3
2_46_2013-05-24,24041.3
2_46_2013-05-31,24409.99
2_46_2013-06-07,29031.26
